,SourceFile,ExifTool:ExifToolVersion,File:FileName,File:Directory,File:FileSize,File:FileModifyDate,File:FileAccessDate,File:FileInodeChangeDate,File:FilePermissions,File:FileType,File:FileTypeExtension,File:MIMEType,File:ExifByteOrder,File:CurrentIPTCDigest,File:ImageWidth,File:ImageHeight,File:EncodingProcess,File:BitsPerSample,File:ColorComponents,File:YCbCrSubSampling,EXIF:Make,EXIF:Model,EXIF:Orientation,EXIF:XResolution,EXIF:YResolution,EXIF:ResolutionUnit,EXIF:Software,EXIF:ModifyDate,EXIF:YCbCrPositioning,EXIF:ExposureTime,EXIF:FNumber,EXIF:ExposureProgram,EXIF:ISO,EXIF:ExifVersion,EXIF:DateTimeOriginal,EXIF:CreateDate,EXIF:ComponentsConfiguration,EXIF:ShutterSpeedValue,EXIF:ApertureValue,EXIF:BrightnessValue,EXIF:MeteringMode,EXIF:Flash,EXIF:FocalLength,EXIF:FlashpixVersion,EXIF:ColorSpace,EXIF:ExifImageWidth,EXIF:ExifImageHeight,EXIF:SensingMethod,EXIF:CustomRendered,EXIF:ExposureMode,EXIF:WhiteBalance,EXIF:FocalLengthIn35mmFormat,EXIF:SceneCaptureType,EXIF:ImageUniqueID,EXIF:GPSVersionID,EXIF:GPSLatitudeRef,EXIF:GPSLatitude,EXIF:GPSLongitudeRef,EXIF:GPSLongitude,EXIF:GPSAltitudeRef,EXIF:GPSAltitude,EXIF:GPSTimeStamp,EXIF:GPSDateStamp,EXIF:Compression,EXIF:ThumbnailOffset,EXIF:ThumbnailLength,EXIF:ThumbnailImage,XMP:XMPToolkit,XMP:ModifyDate,XMP:CreatorTool,XMP:CreateDate,XMP:MetadataDate,XMP:Format,XMP:DateCreated,XMP:DocumentID,XMP:OriginalDocumentID,XMP:InstanceID,XMP:RawFileName,XMP:PhotographicSensitivity,XMP:Subject,XMP:HistoryAction,XMP:HistoryInstanceID,XMP:HistoryWhen,XMP:HistorySoftwareAgent,XMP:HistoryChanged,XMP:RegionAppliedToDimensionsW,XMP:RegionAppliedToDimensionsH,XMP:RegionAppliedToDimensionsUnit,XMP:RegionRotation,XMP:RegionType,XMP:RegionAreaH,XMP:RegionAreaW,XMP:RegionAreaX,XMP:RegionAreaY,XMP:HierarchicalSubject,IPTC:CodedCharacterSet,IPTC:EnvelopeRecordVersion,IPTC:ApplicationRecordVersion,IPTC:Keywords,IPTC:DateCreated,IPTC:TimeCreated,Photoshop:IPTCDigest,Composite:Aperture,Composite:ImageSize,Composite:Megapixels,Composite:ScaleFactor35efl,Composite:ShutterSpeed,Composite:GPSAltitude,Composite:GPSDateTime,Composite:GPSLatitude,Composite:GPSLongitude,Composite:DateTimeCreated,Composite:CircleOfConfusion,Composite:FOV,Composite:FocalLength35efl,Composite:GPSPosition,Composite:HyperfocalDistance,Composite:LightValue,JFIF:JFIFVersion,JFIF:ResolutionUnit,JFIF:XResolution,JFIF:YResolution,EXIF:SubjectArea,EXIF:Padding,XMP:About,XMP:RegionExtensionsTimeStamp,XMP:RegionExtensionsFaceID,XMP:RegionExtensionsConfidenceLevel,XMP:RegionExtensionsAngleInfoYaw,XMP:RegionExtensionsAngleInfoRoll,XMP:RegionAreaUnit,EXIF:GPSImgDirectionRef,EXIF:GPSImgDirection,EXIF:DigitalZoomRatio,XMP:CropX,XMP:CropY,XMP:CropW,XMP:CropH,XMP:AffineA,XMP:AffineB,XMP:AffineC,XMP:AffineD,XMP:AffineX,XMP:AffineY,XMP:CropAngle,XMP:CropTop,XMP:CropBottom,XMP:CropLeft,XMP:CropRight,XMP:HasCrop,XMP:AlreadyApplied,ExifTool:Warning,EXIF:XPKeywords,XMP:Rating,XMP:LastKeywordXMP,XMP:RegionName,XMP:CropConstrainToWarp,EXIF:ImageDescription,XMP:Curve0x,XMP:Curve0y,XMP:Curve1x,XMP:Curve1y,XMP:Curve2x,XMP:Curve2y,XMP:Curve3x,XMP:Curve3y,XMP:Curve4x,XMP:Curve4y,XMP:Shadows,XMP:Highlights,XMP:Vibrance,XMP:ToneCurve,XMP:ToneCurveName,XMP:FillLight,EXIF:UniqueCameraModel,PNG:ImageWidth,PNG:ImageHeight,PNG:BitDepth,PNG:ColorType,PNG:Compression,PNG:Filter,PNG:Interlace,PNG:SRGBRendering,PNG:Gamma,PNG:WhitePointX,PNG:WhitePointY,PNG:RedX,PNG:RedY,PNG:GreenX,PNG:GreenY,PNG:BlueX,PNG:BlueY,PNG:PixelsPerUnitX,PNG:PixelsPerUnitY,PNG:PixelUnits
300,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0309.JPG,12.44,IMG_0309.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,1978579,2015:04:05 15:27:50+02:00,2023:05:08 01:41:53+02:00,2023:05:08 01:40:49+02:00,100755,JPEG,JPG,image/jpeg,MM,9a406cfdb2c35ebbd483c34f0b852399,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,6.0,72.0,72.0,2.0,ProCam 2.1,2015:04:05 16:27:50,1.0,0.06666666667,2.4,2.0,800.0,0221,,,1 2 3 0,0.0666659985042524,2.40000000859426,-1.327699019,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,47fb553f113f7c660c7c621eddec7222,2 2 0 0,N,56.5435,E,37.572,0.0,,,,6.0,812.0,8355.0,"(Binary data 8355 bytes, use -b option to extract)",XMP Core 5.1.2,2015:04:05 16:27:50+03:00,,,,,,,,,,,"['Ирина', 'Тимофей']",,,,,,,,,,,,,,,,%G,4.0,4.0,"['Ирина', 'Тимофей']",,,9a406cfdb2c35ebbd483c34f0b852399,2.4,3264 2448,7.990272,7.99031476997579,0.06666666667,,,56.5435,37.572,,0.00376033504233997,57.2209676644141,33.0,56.5435 37.572,1.89000224358841,3.43295940720397,,,,,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0335.JPG,12.44,IMG_0335.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2107984,2013:04:01 18:51:16+02:00,2023:05:08 01:41:53+02:00,2023:05:08 01:40:50+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2013:04:01 20:51:15,1.0,0.06666666667,2.4,2.0,3200.0,0221,2013:04:01 20:51:15,2013:04:01 20:51:15,1 2 3 0,0.0666659985042524,2.40000000859426,-3.975399754,3.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,,,N,56.5438333333333,E,37.571,0.0,136.655814,16:51:15.68,,6.0,894.0,9408.0,"(Binary data 9408 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.06666666667,136.655814,,56.5438333333333,37.571,,0.00376033504233997,57.2209676644141,33.0,56.5438333333333 37.571,1.89000224358841,1.43295940720397,,,,,,,,,,,,,,T,149.4371585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0453.JPG,12.44,IMG_0453.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2259289,2013:04:23 08:40:43+02:00,2023:05:08 01:41:54+02:00,2023:05:08 01:41:39+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,3.0,72.0,72.0,2.0,6.1.3,2013:04:23 10:40:42,1.0,0.02,2.4,2.0,64.0,0221,2013:04:23 10:40:42,2013:04:23 10:40:42,1 2 3 0,0.0199990040246303,2.40000000859426,5.162132149,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,,,N,59.8808333333333,E,30.306,0.0,16.0,06:40:41.9,,6.0,862.0,7879.0,"(Binary data 7879 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.02,16.0,,59.8808333333333,30.306,,0.00376033504233997,57.2209676644141,33.0,59.8808333333333 30.306,1.89000224358841,8.81378119121704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0447.JPG,12.44,IMG_0447.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,1785339,2013:04:19 20:20:16+02:00,2023:05:08 01:41:53+02:00,2023:05:08 01:40:54+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,,,6.0,72.0,72.0,2.0,,,1.0,,,,,0221,,,1 2 3 0,,,,,,,0100,1.0,3264.0,2448.0,,,,,,0.0,,,,,,,,,,,6.0,298.0,8168.0,"(Binary data 8168 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0321.JPG,12.44,IMG_0321.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,3072196,2015:04:05 14:58:04+02:00,2023:05:08 01:41:53+02:00,2023:05:08 01:40:49+02:00,100755,JPEG,JPG,image/jpeg,MM,1ef87be162499aa3f081939c1f4e91f9,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.3,2015:04:05 15:58:04,1.0,0.004016064257,2.4,2.0,50.0,0221,2013:04:01 12:34:24,2013:04:01 12:34:24,1 2 3 0,0.00402299886701591,2.40000000859426,7.13794604,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,c3aa62fc1a08f71f71aed7ebd24f176c,2 2 0 0,N,56.5438333333333,E,37.5716666666667,0.0,136.1701031,08:34:24.05,,6.0,960.0,10503.0,"(Binary data 10503 bytes, use -b option to extract)",XMP Core 5.1.2,2015:04:05 15:58:04+03:00,,,,,,,,,,,Ирина,,,,,,3264.0,2448.0,pixel,,Face,0.192,0.144,0.269,0.654,,%G,4.0,4.0,Ирина,,,1ef87be162499aa3f081939c1f4e91f9,2.4,3264 2448,7.990272,7.99031476997579,0.004016064257,136.1701031,,56.5438333333333,37.5716666666667,,0.00376033504233997,57.2209676644141,33.0,56.5438333333333 37.5716666666667,1.89000224358841,11.4860707437458,,,,,1631 1223 881 881,,,-1519652838.0,2.0,346.0,,,normalized,T,264.9148551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0490.JPG,12.44,IMG_0490.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,1851545,2013:04:30 12:30:39+02:00,2023:05:08 01:41:54+02:00,2023:05:08 01:40:55+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,,,6.0,72.0,72.0,2.0,,,1.0,,,,,0221,,,1 2 3 0,,,,,,,0100,1.0,3264.0,2448.0,,,,,,0.0,,,,,,,,,,,6.0,298.0,8611.0,"(Binary data 8611 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0484.JPG,12.44,IMG_0484.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,1582737,2013:04:30 12:20:27+02:00,2023:05:08 01:41:54+02:00,2023:05:08 01:40:55+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,,,6.0,72.0,72.0,2.0,,,1.0,,,,,0221,,,1 2 3 0,,,,,,,0100,1.0,3264.0,2448.0,,,,,,0.0,,,,,,,,,,,6.0,298.0,7541.0,"(Binary data 7541 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264 2448,7.990272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0269.JPG,12.44,IMG_0269.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2102883,2013:03:10 20:49:15+01:00,2023:05:08 01:41:52+02:00,2023:05:08 01:40:47+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:10 20:49:15,1.0,0.05,2.4,2.0,250.0,0221,2013:03:10 20:49:15,2013:03:10 20:49:15,1 2 3 0,0.0499990062408592,2.40000000859426,2.685207578,5.0,9.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,59.3395,E,18.0293333333333,0.0,53.15539305,19:49:12.95,,6.0,902.0,10614.0,"(Binary data 10614 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.05,53.15539305,,59.3395,18.0293333333333,,0.00376033504233997,57.2209676644141,33.0,59.3395 18.0293333333333,1.89000224358841,5.52606881166759,,,,,1631 1223 881 881,,,,,,,,,T,349.8185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0241.JPG,12.44,IMG_0241.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,3461640,2013:03:09 17:43:09+01:00,2023:05:08 01:41:52+02:00,2023:05:08 01:40:47+02:00,100755,JPEG,JPG,image/jpeg,MM,,6288.0,2332.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:09 17:43:09,1.0,0.002732240437,2.4,2.0,200.0,0221,2013:03:09 17:43:09,2013:03:09 17:43:09,1 2 3 0,0.00273099967925054,2.40000000859426,5.107983917,5.0,0.0,4.13,0100,1.0,6288.0,2332.0,2.0,6.0,0.0,0.0,33.0,0.0,,,N,59.321,E,18.0885,0.0,0.3416748047,16:43:08.73,,6.0,862.0,4357.0,"(Binary data 4357 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,6288 2332,14.663616,7.99031476997579,0.002732240437,0.3416748047,,59.321,18.0885,,0.00376033504233997,57.2209676644141,33.0,59.321 18.0885,1.89000224358841,10.0417686500353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0533.JPG,12.44,IMG_0533.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2194549,2015:04:05 15:27:06+02:00,2023:05:08 01:41:54+02:00,2023:05:08 01:40:58+02:00,100755,JPEG,JPG,image/jpeg,MM,1bab3f899add481b7f5e54ec3db3372c,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,6.0,72.0,72.0,2.0,6.1.4,2015:04:05 16:27:06,1.0,0.001494768311,2.4,2.0,50.0,0221,2013:05:18 13:03:35,2013:05:18 13:03:35,1 2 3 0,0.00149400014656819,2.40000000859426,8.576679341,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,e52865e8dc38e9953c112d301e7b7f21,2 2 0 0,N,55.8046666666667,E,37.5855,0.0,183.0830671,09:03:34.73,,6.0,952.0,10177.0,"(Binary data 10177 bytes, use -b option to extract)",XMP Core 5.1.2,2015:04:05 16:27:06+03:00,,,,,,,,,,,Тимофей,,,,,,,,,,,,,,,,%G,4.0,4.0,Тимофей,,,1bab3f899add481b7f5e54ec3db3372c,2.4,3264 2448,7.990272,7.99031476997579,0.001494768311,183.0830671,,55.8046666666667,37.5855,,0.00376033504233997,57.2209676644141,33.0,55.8046666666667 37.5855,1.89000224358841,12.9119312122239,,,,,,,,,,,,,,T,95.56695157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0255.JPG,12.44,IMG_0255.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,1733337,2013:03:10 20:47:38+01:00,2023:05:08 01:41:52+02:00,2023:05:08 01:40:47+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.2,2013:03:10 20:47:38,1.0,0.05,2.4,2.0,64.0,0221,2013:03:10 20:47:38,2013:03:10 20:47:38,1 2 3 0,0.0499990062408592,2.40000000859426,2.551448551,5.0,9.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,59.3375,E,18.052,0.0,53.15539305,19:47:37.96,,6.0,902.0,10200.0,"(Binary data 10200 bytes, use -b option to extract)",XMP Core 4.4.0,,,,,,,,,,,,,,,,,,3264.0,2448.0,pixel,,Face,0.188,0.141,0.445,0.439,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.05,53.15539305,,59.3375,18.052,,0.00376033504233997,57.2209676644141,33.0,59.3375 18.052,1.89000224358841,7.49185309632967,,,,,1631 1223 881 881,,,1289529489.0,1.0,297.0,,330.0,normalized,T,341.0904523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0296.JPG,12.44,IMG_0296.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,2231689,2015:04:05 15:24:52+02:00,2023:05:08 01:41:53+02:00,2023:05:08 01:40:49+02:00,100755,JPEG,JPG,image/jpeg,MM,1bab3f899add481b7f5e54ec3db3372c,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,ProCam 2.1,2015:04:05 16:24:52,1.0,0.05,2.4,2.0,250.0,0221,,,1 2 3 0,0.0499990062408592,2.40000000859426,1.091645885,3.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,b4ece2155754fd4beb85aecfa5be9803,2 2 0 0,N,55.9135,E,37.5541666666667,0.0,,,,6.0,812.0,10076.0,"(Binary data 10076 bytes, use -b option to extract)",XMP Core 5.1.2,2015:04:05 16:24:52+03:00,,,,,,,,,,,Тимофей,,,,,,,,,,,,,,,,%G,4.0,4.0,Тимофей,,,1bab3f899add481b7f5e54ec3db3372c,2.4,3264 2448,7.990272,7.99031476997579,0.05,,,55.9135,37.5541666666667,,0.00376033504233997,57.2209676644141,33.0,55.9135 37.5541666666667,1.89000224358841,5.52606881166759,,,,,1045 1676 610 612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0725.JPG,12.44,IMG_0725.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,3809052,2015:04:05 15:27:34+02:00,2023:05:08 01:41:54+02:00,2023:05:08 01:41:21+02:00,100755,JPEG,JPG,image/jpeg,MM,1bab3f899add481b7f5e54ec3db3372c,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.1.4,2015:04:05 16:27:34,1.0,0.000515995872,2.4,2.0,50.0,0221,2013:07:03 10:10:09,2013:07:03 10:10:09,1 2 3 0,0.000515999972782103,2.40000000859426,10.40092299,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,5c71f5add2e5d80f4d8f7282ccfefa78,2 2 0 0,N,42.7033333333333,E,27.7978333333333,0.0,4.384521633,07:10:08.75,,6.0,960.0,12030.0,"(Binary data 12030 bytes, use -b option to extract)",XMP Core 5.1.2,2015:04:05 16:27:34+03:00,,,,,,,,,,,Тимофей,,,,,,3264.0,2448.0,pixel,,Face,0.312,0.234,0.576,0.589,,%G,4.0,4.0,Тимофей,,,1bab3f899add481b7f5e54ec3db3372c,2.4,3264 2448,7.990272,7.99031476997579,0.000515995872,4.384521633,,42.7033333333333,27.7978333333333,,0.00376033504233997,57.2209676644141,33.0,42.7033333333333 27.7978333333333,1.89000224358841,14.446421667175,,,,,1631 1223 881 881,,,-555509509.0,4.0,261.0,,,normalized,T,65.14498934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0057.JPG,12.44,IMG_0057.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,1508789,2013:01:29 07:47:08+01:00,2023:05:08 01:41:47+02:00,2023:05:08 01:40:35+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,2 2,Apple,iPhone 5,1.0,72.0,72.0,2.0,6.0.2,2013:01:29 10:47:08,1.0,0.05882352941,2.4,2.0,400.0,0221,2013:01:29 10:47:08,2013:01:29 10:47:08,1 2 3 0,0.058332993714479,2.40000000859426,-0.4009454233,5.0,0.0,4.13,0100,1.0,3264.0,2448.0,2.0,2.0,0.0,0.0,33.0,0.0,,,N,55.7466666666667,E,37.5363333333333,0.0,146.4201681,06:47:03.89,,6.0,862.0,7089.0,"(Binary data 7089 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.05882352941,146.4201681,,55.7466666666667,37.5363333333333,,0.00376033504233997,57.2209676644141,33.0,55.7466666666667 37.5363333333333,1.89000224358841,4.61353165296121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0080.JPG,12.44,IMG_0080.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,839122,2015:07:24 10:57:25+02:00,2023:05:08 01:41:47+02:00,2023:05:08 01:40:35+02:00,100755,JPEG,JPG,image/jpeg,MM,322e88112367f48bee6b2e129e521d94,2400.0,1800.0,0.0,8.0,3.0,2 2,,,1.0,72.0,72.0,2.0,Picasa,2015:04:05 16:25:29,1.0,,,,,0221,,,1 2 3 0,,,,,,,0100,1.0,2400.0,1800.0,,,,,,0.0,fba7a146a571e85bd17c057564270b6e,,,,,,,,,,6.0,396.0,12360.0,"(Binary data 12360 bytes, use -b option to extract)","Adobe XMP Core 5.6-c011 79.156380, 2014/05/21-23:38:37        ",2015:04:05 16:25:29+03:00,Picasa,,2015:07:24 11:57:25+03:00,image/jpeg,,3F9BC06105A91647F752B53430B5B496,3F9BC06105A91647F752B53430B5B496,xmp.iid:f3d14eab-2924-4b10-a7c1-525f69dad6dc,IMG_0080.JPG,,Ирина,saved,xmp.iid:f3d14eab-2924-4b10-a7c1-525f69dad6dc,2015:07:24 11:57:25+03:00,Adobe Photoshop Lightroom 6.1 (Macintosh),/metadata,2400.0,1800.0,pixel,"[0.19116, 0.01359, 0.07649]","['Face', 'Face', 'Face']","[0.24468, 0.18677, 0.13348]","[0.18351, 0.14008, 0.10011]","[0.61304, 0.75496, 0.25301]","[0.679, 0.26082, 0.17116]",Ирина,%G,4.0,4.0,Ирина,,,322e88112367f48bee6b2e129e521d94,,2400 1800,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0082.JPG,12.44,IMG_0082.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,4555969,2013:02:04 17:48:44+01:00,2023:05:08 01:41:47+02:00,2023:05:08 01:40:51+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,1 1,,,1.0,72.0,72.0,2.0,,,1.0,0.0625,2.4,2.0,800.0,0221,,,1 2 3 0,0.0639990166329773,2.40000000859426,-0.7136506276,5.0,9.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,55.7456666666667,E,37.544,,,,,6.0,648.0,12552.0,"(Binary data 12552 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.0625,,,55.7456666666667,37.544,,0.00376033504233997,57.2209676644141,33.0,55.7456666666667 37.544,1.89000224358841,3.52606881166759,,,,,1631 1223 881 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,/Users/sergey/Pictures/iPhone Sergey/tmp/img0/IMG_0096.JPG,12.44,IMG_0096.JPG,/Users/sergey/Pictures/iPhone Sergey/tmp/img0,4363546,2013:02:11 08:09:01+01:00,2023:05:08 01:41:47+02:00,2023:05:08 01:40:40+02:00,100755,JPEG,JPG,image/jpeg,MM,,3264.0,2448.0,0.0,8.0,3.0,1 1,,,6.0,72.0,72.0,2.0,,,1.0,0.05,2.4,2.0,64.0,0221,,,1 2 3 0,0.0499990062408592,2.40000000859426,3.312982998,5.0,16.0,4.13,0100,1.0,3264.0,2448.0,2.0,,0.0,0.0,33.0,0.0,,,N,55.9135,E,37.5543333333333,,,,,6.0,648.0,8056.0,"(Binary data 8056 bytes, use -b option to extract)",XMP Core 4.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3264 2448,7.990272,7.99031476997579,0.05,,,55.9135,37.5543333333333,,0.00376033504233997,57.2209676644141,33.0,55.9135 37.5543333333333,1.89000224358841,7.49185309632967,,,,,1631 1223 881 881,,,,,,,,,,,,0.0,0.0,3067.0,2113.0,1.0,0.0,0.0,1.0,-75.0,-86.0,0.0,0.101716,0.964869,0.0229779,0.962623,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
